CABra ID  	 32
ANA ID    	 15910000
Longitude 	 -67.387   	 dd
Latitude  	 -9.06     	 dd
Area      	 35801.6254	 km²
Elevation 	 217.4242  	 m
 
PREC, TMIN, TMAX, RH, WIND and SRAD product are derived from the Xavier et al. (2016) dataset
ET product is derived from the GLEAM dataset
PET PM was estimated by Penman-Monteith method
PET PT was estimated by Priestley & Taylor method
PET HG was estimated by Hargreaves method
 
 Year	 Month	   Day	     PREC	       TMIN	       TMAX	         RH	       WIND	       SRAD	       ET	   PET PM	   PET PT	   PET HG
     	      	      	       mm	         °C	         °C	          %	      m s¯¹	     MJ m¯²	       mm	       mm	       mm	       mm
 1980	     8	    15	    0.320	     22.333	     32.633	     81.780	      0.720	     15.068	    3.045	    3.430	    4.733	    3.758
 1980	     8	    16	    0.009	     22.092	     33.381	     81.385	      0.857	     19.825	    2.688	    4.352	    6.084	    4.973
 1980	     8	    17	    0.659	     22.028	     33.661	     78.508	      0.966	     21.898	    2.230	    4.853	    6.686	    5.506
 1980	     8	    18	    0.000	     22.744	     33.444	     75.042	      0.718	     19.188	    3.014	    4.548	    5.930	    4.851
 1980	     8	    19	    0.000	     22.388	     33.548	     78.150	      0.530	     15.866	    4.237	    3.737	    4.979	    4.000
 1980	     8	    20	    9.841	     21.643	     33.248	     87.682	      0.627	     18.214	    4.138	    3.984	    5.612	    4.540
 1980	     8	    21	   10.383	     21.435	     32.521	     85.137	      0.756	     14.292	    2.976	    2.773	    4.495	    3.525
 1980	     8	    22	    0.830	     21.467	     32.478	     88.475	      0.741	     17.713	    3.990	    3.513	    5.446	    4.369
 1980	     8	    23	    8.571	     21.023	     33.415	     81.780	      0.823	     20.943	    3.409	    4.369	    6.370	    5.194
 1980	     8	    24	    8.006	     22.100	     33.726	     82.467	      0.737	     20.982	    3.734	    4.562	    6.436	    5.285
 1980	     8	    25	    0.787	     22.401	     33.313	     85.567	      0.960	     19.513	    3.837	    4.175	    6.013	    4.908
 1980	     8	    26	    3.672	     21.725	     32.966	     80.351	      0.573	     15.244	    3.790	    3.249	    4.780	    3.791
 1980	     8	    27	    0.124	     22.663	     32.527	     86.960	      1.168	     15.194	    1.865	    3.390	    4.788	    3.801
 1980	     8	    28	    0.004	     21.563	     32.499	     84.226	      1.221	     17.904	    3.300	    3.919	    5.509	    4.421
 1980	     8	    29	    0.015	     21.481	     32.775	     72.527	      0.626	     11.426	    3.188	    4.396	    3.713	    2.829
 1980	     8	    30	    2.659	     21.420	     31.912	     85.831	      0.578	     17.464	    3.837	    3.679	    5.368	    4.277
 1980	     8	    31	    2.194	     21.485	     32.135	     81.547	      0.767	     16.476	    3.525	    3.919	    5.102	    4.049
 1980	     9	     1	    2.126	     20.729	     33.204	     83.538	      0.512	     19.069	    3.699	    3.794	    5.830	    4.702
 1980	     9	     2	    0.644	     22.068	     34.059	     81.343	      0.560	     15.800	    3.110	    3.522	    4.972	    3.992
 1980	     9	     3	    0.000	     22.288	     34.403	     75.229	      0.557	     21.365	    2.904	    4.622	    6.584	    5.432
 1980	     9	     4	    0.000	     22.467	     33.954	     79.761	      0.875	     19.353	    3.388	    4.015	    5.997	    4.905
 1980	     9	     5	    1.037	     21.522	     31.783	     85.889	      0.798	     12.921	    3.980	    2.854	    4.120	    3.165
 1980	     9	     6	    0.172	     22.177	     32.013	     86.010	      0.925	     14.108	    3.898	    3.338	    4.469	    3.489
 1980	     9	     7	    0.964	     21.564	     33.543	     77.842	      0.863	     19.879	    2.790	    4.315	    6.105	    4.967
 1980	     9	     8	    0.235	     22.193	     33.742	     77.204	      1.094	     23.432	    2.402	    5.120	    7.159	    5.908
 1980	     9	     9	    0.307	     22.222	     33.818	     75.236	      0.980	     22.331	    4.194	    4.839	    6.846	    5.638
 1980	     9	    10	    8.348	     21.623	     33.376	     82.006	      1.331	     18.069	    2.873	    3.782	    5.591	    4.509
 1980	     9	    11	    3.613	     22.237	     33.775	     80.431	      0.968	     19.595	    3.485	    4.182	    6.058	    4.944
 1980	     9	    12	    2.696	     22.535	     33.487	     83.961	      0.647	     17.666	    3.101	    3.722	    5.511	    4.457
 1980	     9	    13	    2.182	     21.765	     33.354	     82.981	      0.752	     19.660	    1.949	    4.034	    6.049	    4.912
 1980	     9	    14	    0.551	     21.669	     32.238	     87.592	      0.729	     16.857	    3.773	    3.220	    5.227	    4.156
 1980	     9	    15	    0.708	     22.000	     34.222	     79.707	      0.857	     22.052	    3.664	    4.765	    6.773	    5.577
 1980	     9	    16	    5.035	     22.529	     31.359	     87.815	      1.640	     14.950	    2.079	    3.267	    4.709	    3.687
 1980	     9	    17	    2.557	     21.064	     29.103	     84.707	      1.688	     10.655	    2.611	    2.768	    3.471	    2.517
 1980	     9	    18	    0.000	     19.728	     30.419	     81.450	      1.086	     15.132	    2.708	    3.133	    4.652	    3.573
 1980	     9	    19	    0.210	     21.180	     32.887	     82.138	      1.291	     19.550	    3.156	    4.304	    5.986	    4.828
 1980	     9	    20	    2.249	     20.411	     33.694	     80.001	      0.812	     22.221	    3.177	    4.332	    6.741	    5.490
 1980	     9	    21	    2.311	     21.446	     34.504	     79.308	      1.339	     22.726	    4.227	    4.961	    6.961	    5.731
 1980	     9	    22	    2.157	     22.317	     34.547	     75.303	      0.999	     22.322	    3.677	    5.069	    6.882	    5.687
 1980	     9	    23	    1.032	     23.057	     33.693	     77.815	      0.768	     17.526	    4.014	    4.052	    5.500	    4.458
 1980	     9	    24	   13.993	     20.814	     31.442	     87.600	      0.920	     13.010	    4.502	    2.454	    4.131	    3.148
 1980	     9	    25	   22.185	     21.627	     33.142	     82.333	      0.604	     18.089	    3.799	    3.863	    5.600	    4.502
 1980	     9	    26	    1.937	     22.096	     33.964	     80.851	      0.769	     22.169	    4.330	    4.816	    6.808	    5.596
 1980	     9	    27	    5.530	     21.956	     33.581	     80.900	      1.145	     17.700	    4.543	    3.855	    5.512	    4.443
 1980	     9	    28	    4.264	     21.906	     32.800	     81.398	      1.044	     14.322	    3.446	    3.291	    4.546	    3.562
 1980	     9	    29	    3.325	     22.402	     32.957	     82.942	      1.065	     17.568	    3.662	    4.045	    5.476	    4.402
 1980	     9	    30	    3.138	     21.099	     34.162	     82.309	      0.959	     20.586	    4.309	    4.292	    6.322	    5.152
 1980	    10	     1	    3.349	     23.504	     34.420	     80.528	      0.901	     20.692	    3.843	    4.234	    6.450	    5.330
 1980	    10	     2	   19.787	     22.519	     33.472	     77.401	      1.183	     15.235	    4.211	    3.606	    4.832	    3.843
 1980	    10	     3	   23.206	     20.684	     31.400	     90.001	      1.497	     13.714	    3.740	    2.751	    4.322	    3.312
 1980	    10	     4	    4.302	     21.640	     32.787	     81.412	      1.201	     19.926	    4.548	    4.209	    6.113	    4.940
 1980	    10	     5	    8.705	     22.265	     32.617	     83.314	      0.970	     18.702	    4.707	    3.763	    5.786	    4.661
 1980	    10	     6	   14.053	     20.840	     31.195	     85.526	      0.730	     14.413	    4.957	    3.017	    4.516	    3.479
 1980	    10	     7	   12.157	     20.910	     31.474	     85.523	      0.580	     14.426	    3.891	    3.124	    4.526	    3.495
 1980	    10	     8	    1.939	     20.813	     32.746	     84.195	      0.610	     14.866	    4.250	    2.906	    4.667	    3.651
 1980	    10	     9	    9.519	     22.312	     32.674	     81.930	      0.776	     17.939	    3.272	    4.248	    5.576	    4.477
 1980	    10	    10	    7.438	     22.477	     31.958	     84.698	      0.839	     15.547	    3.122	    2.862	    4.894	    3.855
 1980	    10	    11	    0.850	     22.185	     31.432	     84.637	      0.575	     14.570	    4.406	    2.610	    4.605	    3.580
 1980	    10	    12	    2.563	     21.745	     33.656	     83.274	      0.747	     20.995	    4.793	    4.108	    6.452	    5.262
 1980	    10	    13	   10.809	     21.756	     32.876	     86.874	      1.074	     15.619	    4.437	    3.114	    4.910	    3.881
 1980	    10	    14	    1.072	     22.041	     33.679	     83.186	      1.108	     20.957	    3.118	    4.471	    6.453	    5.270
 1980	    10	    15	    0.005	     21.994	     33.303	     84.451	      0.947	     15.008	    5.081	    3.402	    4.753	    3.757
 1980	    10	    16	   11.684	     21.509	     28.544	     92.481	      0.654	     10.499	    3.697	    2.163	    3.445	    2.477
 1980	    10	    17	    6.166	     21.387	     31.829	     86.724	      1.163	     17.021	    3.880	    3.583	    5.268	    4.163
 1980	    10	    18	    6.763	     21.684	     32.855	     80.015	      1.247	     21.106	    4.910	    4.165	    6.456	    5.239
 1980	    10	    19	    5.524	     22.078	     32.293	     84.335	      0.716	     15.021	    3.993	    3.039	    4.743	    3.722
 1980	    10	    20	    1.652	     22.696	     33.173	     80.941	      1.051	     19.680	    4.402	    4.527	    6.098	    4.958
 1980	    10	    21	    8.938	     22.650	     33.819	     78.918	      0.715	     22.486	    4.007	    4.400	    6.925	    5.701
 1980	    10	    22	    0.970	     23.255	     33.739	     79.216	      0.831	     19.737	    4.262	    4.181	    6.151	    5.033
 1980	    10	    23	    3.177	     22.458	     31.171	     85.391	      0.857	     11.840	    3.958	    2.617	    3.859	    2.910
 1980	    10	    24	    3.080	     22.658	     33.168	     84.044	      1.240	     17.520	    3.580	    3.851	    5.483	    4.411
 1980	    10	    25	    1.190	     23.167	     32.346	     82.778	      0.516	     15.197	    4.271	    3.413	    4.826	    3.812
 1980	    10	    26	   10.143	     22.223	     31.520	     82.499	      1.044	     15.856	    4.545	    4.036	    4.966	    3.901
 1980	    10	    27	    1.576	     21.769	     32.621	     84.552	      1.027	     17.984	    4.646	    3.810	    5.571	    4.457
 1980	    10	    28	    4.257	     22.299	     33.786	     78.978	      0.749	     18.688	    4.265	    4.397	    5.819	    4.720
 1980	    10	    29	    1.756	     22.174	     34.698	     77.191	      0.911	     23.797	    3.751	    5.167	    7.320	    6.061
 1980	    10	    30	    0.109	     23.935	     34.943	     82.044	      0.939	     18.611	    4.527	    3.592	    5.879	    4.842
 1980	    10	    31	    5.359	     22.336	     32.275	     86.537	      1.230	     11.121	    4.148	    2.429	    3.666	    2.761
 1980	    11	     1	   10.316	     22.247	     32.432	     84.673	      1.083	     16.035	    3.792	    2.954	    5.035	    3.986
 1980	    11	     2	    0.167	     21.225	     31.236	     85.791	      0.400	     15.312	    4.609	    2.659	    4.779	    3.714
 1980	    11	     3	    5.662	     22.222	     33.316	     86.659	      0.733	     14.956	    3.585	    3.570	    4.748	    3.755
 1980	    11	     4	    5.098	     22.048	     31.565	     90.214	      0.890	     12.874	    4.346	    2.519	    4.137	    3.162
 1980	    11	     5	   10.136	     22.354	     32.369	     83.781	      1.118	     14.502	    3.411	    3.521	    4.609	    3.607
 1980	    11	     6	    6.712	     21.389	     32.770	     85.156	      0.571	     19.159	    4.454	    3.699	    5.893	    4.737
 1980	    11	     7	   10.350	     21.388	     31.278	     84.829	      1.741	     11.107	    3.561	    2.697	    3.632	    2.700
 1980	    11	     8	    1.464	     22.098	     32.343	     82.421	      0.992	     16.419	    4.432	    3.290	    5.136	    4.071
 1980	    11	     9	    1.552	     22.150	     33.664	     81.465	      1.054	     21.606	    4.862	    4.494	    6.646	    5.440
 1980	    11	    10	    3.401	     21.563	     32.920	     87.717	      1.314	     13.480	    2.945	    2.981	    4.309	    3.344
 1980	    11	    11	    0.979	     21.982	     31.749	     81.841	      1.245	     17.704	    3.678	    3.837	    5.478	    4.355
 1980	    11	    12	   28.162	     20.403	     31.327	     87.168	      1.017	     14.429	    3.680	    3.330	    4.513	    3.469
 1980	    11	    13	    4.794	     21.859	     31.398	     88.560	      0.669	     14.702	    2.999	    3.266	    4.634	    3.598
 1980	    11	    14	    5.228	     21.614	     30.935	     90.228	      0.924	     15.100	    3.996	    3.288	    4.727	    3.665
 1980	    11	    15	    8.771	     21.065	     30.285	     88.130	      1.553	     14.333	    4.189	    2.940	    4.488	    3.432
 1980	    11	    16	    3.167	     21.675	     29.884	     88.165	      1.125	     13.152	    3.886	    3.043	    4.180	    3.157
 1980	    11	    17	   13.752	     21.041	     30.188	     87.574	      1.787	     13.693	    3.300	    3.289	    4.312	    3.275
 1980	    11	    18	   13.890	     22.275	     32.165	     86.577	      0.877	     14.472	    4.332	    2.942	    4.595	    3.588
 1980	    11	    19	    9.793	     23.055	     32.074	     82.760	      1.219	     18.846	    4.464	    4.403	    5.845	    4.710
 1980	    11	    20	    3.952	     22.021	     30.894	     91.084	      0.792	     13.157	    4.024	    2.444	    4.205	    3.207
 1980	    11	    21	   27.665	     21.978	     31.634	     84.650	      0.969	     18.733	    4.388	    3.912	    5.762	    4.603
 1980	    11	    22	    7.282	     21.727	     33.503	     81.285	      0.691	     22.045	    3.446	    4.624	    6.749	    5.515
 1980	    11	    23	    4.954	     21.928	     34.080	     82.218	      0.699	     21.907	    4.542	    4.471	    6.738	    5.527
 1980	    11	    24	    0.101	     22.771	     33.753	     80.549	      0.991	     21.717	    4.277	    4.719	    6.705	    5.510
 1980	    11	    25	    7.196	     23.298	     30.422	     91.058	      0.674	     12.317	    4.444	    2.567	    4.004	    3.030
 1980	    11	    26	    4.352	     22.696	     31.566	     88.719	      0.917	     14.206	    3.934	    2.627	    4.524	    3.516
 1980	    11	    27	    3.554	     22.309	     31.848	     88.941	      0.944	     14.747	    3.418	    3.196	    4.667	    3.646
 1980	    11	    28	    3.477	     22.402	     32.179	     82.862	      0.708	     19.208	    2.443	    4.082	    5.926	    4.771
 1980	    11	    29	    1.837	     22.637	     32.678	     84.595	      0.920	     18.034	    3.814	    4.086	    5.616	    4.516
 1980	    11	    30	   28.947	     23.052	     31.405	     89.186	      0.794	     16.991	    3.739	    4.164	    5.309	    4.217
 1980	    12	     1	    6.262	     22.164	     32.178	     83.153	      0.499	     14.844	    3.801	    3.153	    4.696	    3.679
 1980	    12	     2	   16.421	     21.034	     32.181	     80.766	      1.014	     17.939	    4.193	    3.738	    5.521	    4.388
 1980	    12	     3	    3.452	     23.225	     33.296	     79.541	      0.598	     18.824	    3.128	    4.249	    5.877	    4.777
 1980	    12	     4	   13.728	     21.883	     30.517	     92.062	      0.924	     10.028	    4.120	    2.250	    3.344	    2.430
 1980	    12	     5	    0.199	     21.765	     32.338	     86.657	      0.706	     20.637	    3.922	    3.659	    6.310	    5.098
 1980	    12	     6	    1.149	     22.652	     32.564	     82.998	      0.713	     17.167	    5.224	    3.772	    5.369	    4.294
 1980	    12	     7	    1.181	     22.373	     33.420	     84.645	      0.768	     21.728	    4.384	    4.471	    6.681	    5.469
