"Stations_id","Referenzjahr","Qualitaetsniveau","Objekt_id","Phase_id","Eintrittsdatum","Eintrittsdatum_QB","Date","Year","Month","Day","rad_global_apr","soil_moist_apr","precip_apr","temp_max_apr","temp_min_apr","Bundesland","Hoehe","Lon","Lat","Naturraumgruppe","Stationsname","Apfelbluete"
8392,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,120.903274536133,97,62.2432975769043,12.5555641174316,4,"Niedersachsen ",1,8.5833,53.4167,"Ems-Weser-Marsch","Schwegen",119
8392,2024,10,311,5,20240417,1,2024-04-17,2024,4,17,101.557540893555,101,93,14.2555633544922,6.7,"Niedersachsen ",1,8.5833,53.4167,"Ems-Weser-Marsch","Schwegen",107
8402,2023,10,311,5,20230420,1,2023-04-20,2023,4,20,122.734573364258,98,52.9994621276855,13.2,3.2,"Niedersachsen ",15,7.7667,52.9667,"Ostfriesisch-Oldenburgische Geest ","Gehlenberg",110
8404,2023,10,311,5,20230410,1,2023-04-10,2023,4,10,120.589088439941,98,58.009822845459,13.3153671264648,3.2,"Niedersachsen ",10,7.3167,52.8667,"Ostfriesisch-Oldenburgische Geest ","Lathen",100
8404,2024,10,311,5,20240414,1,2024-04-14,2024,4,14,108.948287963867,101,87.6926727294922,15.0153671264648,6.6,"Niedersachsen ",10,7.3167,52.8667,"Ostfriesisch-Oldenburgische Geest ","Lathen",104
8420,2023,10,311,5,20230406,1,2023-04-06,2023,4,6,116.519882202148,97,63.2769737243652,13.2927108764648,3.2,"Niedersachsen ",50,7.7333,52.4167,"Dümmer-Geestniederung ","Weese ",96
8420,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,103.975059509277,100,99.1088485717773,15.0927108764648,6.51681213378906,"Niedersachsen ",50,7.7333,52.4167,"Dümmer-Geestniederung ","Weese ",97
8426,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,115.980728149414,98,68.1592636108398,13.3399337768555,3.3399341583252,"Niedersachsen ",50,7.1167,52.3,"Westfälische Tieflandsbucht ","Gildehaus ",118
8429,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,116.668853759766,98,61.9977912902832,13.4002212524414,3.4,"Niedersachsen ",20,7.0833,52.4333,"Dümmer-Geestniederung ","Nordhorn",112
8429,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,107.742607116699,101,90.9955825805664,15.2002212524414,6.70734786987305,"Niedersachsen ",20,7.0833,52.4333,"Dümmer-Geestniederung ","Nordhorn",96
8430,2023,10,311,5,20230419,1,2023-04-19,2023,4,19,115.989532470703,98,62.7391510009766,13.4001251220703,3.4,"Niedersachsen ",40,7.2833,52.2833,"Westfälische Tieflandsbucht ","Ohne",109
8430,2024,10,311,5,20240401,1,2024-04-01,2024,4,1,105.549110412598,101,90.7364654541016,15.2001251220703,6.7,"Niedersachsen ",40,7.2833,52.2833,"Westfälische Tieflandsbucht ","Ohne",91
8438,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,118.128120422363,98,59.0847625732422,13.4,3.3,"Niedersachsen ",20,7.4333,52.6,"Dümmer-Geestniederung ","Bawinkel",115
8452,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,119.626289367676,98,53.7721862792969,13.1246109008789,2.82461071014404,"Niedersachsen ",30,7.5,52.7667,"Ems-Hunte-Geest ","Groß Berßen (Ph)",115
8452,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,106.083282470703,101,91.7538909912109,15.0246109008789,6.32461090087891,"Niedersachsen ",30,7.5,52.7667,"Ems-Hunte-Geest ","Groß Berßen (Ph)",103
8452,2025,1,311,5,20250410,1,2025-04-10,2025,4,10,142.697387695312,68,43.4517517089844,17.4246109008789,4.82461090087891,"Niedersachsen ",30,7.5,52.7667,"Ems-Hunte-Geest ","Groß Berßen (Ph)",100
8459,2023,10,311,5,20230414,1,2023-04-14,2023,4,14,113.871490478516,97,55.2869834899902,13.1607238769531,3.19299793243408,"Niedersachsen ",80,7.95,52.25,"Unteres Weserbergland ","Gaste ",104
8459,2024,10,311,5,20240418,1,2024-04-18,2024,4,18,102.871231079102,100,87.462776184082,15.1607238769531,6.59299774169922,"Niedersachsen ",80,7.95,52.25,"Unteres Weserbergland ","Gaste ",108
8460,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,113.281646728516,97,60.2155532836914,12.9518707275391,3.05186996459961,"Niedersachsen ",100,8.05,52.2,"Unteres Weserbergland ","Georgsmarienhütte (Ph)",115
8460,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,101.939315795898,100,97.5639801025391,14.9518707275391,6.45186996459961,"Niedersachsen ",100,8.05,52.2,"Unteres Weserbergland ","Georgsmarienhütte (Ph)",98
8467,2023,10,311,5,20230417,1,2023-04-17,2023,4,17,114.239761352539,97.3899841308594,51.2082786560059,13.0395858764648,3.13958606719971,"Niedersachsen ",90,8.0333,52.3167,"Unteres Weserbergland ","Lechtingen",107
8524,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,126.114265441895,99,62.0186500549316,11.6009323120117,4.79870529174805,"Niedersachsen ",2,7.2167,53.6,"Ostfriesisch-Oldenburgische Geest ","Norden/Ostfriesl. ",112
8524,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,115.846069335938,102,94.0316009521484,13.4009323120117,7.19870834350586,"Niedersachsen ",2,7.2167,53.6,"Ostfriesisch-Oldenburgische Geest ","Norden/Ostfriesl. ",97
8531,2023,10,311,5,20230415,2,2023-04-15,2023,4,15,121.977256774902,98,61.8532600402832,12,4.31467399597168,"Niedersachsen ",3,7.7,53.5333,"Ostfriesisch-Oldenburgische Geest ","Ardorf",105
8531,2024,10,311,5,20240309,1,2024-03-09,2024,3,9,109.683258056641,102,88.3523483276367,13.8,6.6,"Niedersachsen ",3,7.7,53.5333,"Ostfriesisch-Oldenburgische Geest ","Ardorf",68
8533,2023,10,311,5,20230412,1,2023-04-12,2023,4,12,125.114303588867,98,61.5811080932617,11.7418891906738,4.65811080932617,"Niedersachsen ",4,7.8,53.7,"Ems-Weser-Marsch","Carolinensiel ",102
8533,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,108.800804138184,102,98.1622161865234,13.5418884277344,6.6,"Niedersachsen ",4,7.8,53.7,"Ems-Weser-Marsch","Carolinensiel ",97
8533,2025,1,311,5,20250410,1,2025-04-10,2025,4,10,134.835693359375,69,24.5811080932617,14,5.85811080932617,"Niedersachsen ",4,7.8,53.7,"Ems-Weser-Marsch","Carolinensiel ",100
8537,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,121.78539276123,98,63,12.0791526794434,4.36338233947754,"Niedersachsen ",2,7.9833,53.4833,"Ems-Weser-Marsch","Gödens",121
8558,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,129.116226196289,94.2370147705078,39.5978317260742,13.3,3.3,"Niedersachsen ",8,9.0167,52.9667,"Weser-Aller-Flachland ","Thedinghausen ",115
8558,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,108.009666442871,98,83.3603057861328,14.9,6.2,"Niedersachsen ",8,9.0167,52.9667,"Weser-Aller-Flachland ","Thedinghausen ",103
8565,2023,10,311,5,20230503,1,2023-05-03,2023,5,3,116.891571044922,95.315185546875,43.4725570678711,11.8895652770996,2.13993091583252,"Niedersachsen ",230,10.2167,51.95,"Weser-Leinebergland ","Hahausen (Ph) ",123
8565,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,111.651817321777,92.5024032592773,54.737117767334,14.8895660400391,5.73993072509766,"Niedersachsen ",230,10.2167,51.95,"Weser-Leinebergland ","Hahausen (Ph) ",99
8594,2023,10,311,5,20230421,1,2023-04-21,2023,4,21,116.493721008301,92.8550872802734,35.7756156921387,12.9,2.9,"Niedersachsen ",100,10.75,52.2833,"Weser-Aller-Flachland ","Scheppau",111
8594,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,113.941581726074,88.8550872802734,44.8430671691895,15.9854080200195,6.00841407775879,"Niedersachsen ",100,10.75,52.2833,"Weser-Aller-Flachland ","Scheppau",97
8606,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,116.87670135498,93.3947296142578,40.6522521972656,12.289769744873,2.63477458953857,"Niedersachsen ",150,10.7167,52.1833,"Nördliches Harzvorland","Evessen ",118
8606,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,114.539443969727,89.3264694213867,51.202205657959,15.4415893554688,5.92238273620606,"Niedersachsen ",150,10.7167,52.1833,"Nördliches Harzvorland","Evessen ",103
8606,2025,1,311,5,20250414,1,2025-04-14,2025,4,14,146.935348510742,65.9317321777344,29.2579765319824,16.7897705078125,4.32238273620605,"Niedersachsen ",150,10.7167,52.1833,"Nördliches Harzvorland","Evessen ",104
8608,2025,1,311,5,20250404,1,2025-04-04,2025,4,4,148.3369140625,65,12.3619241714478,17.3401748657227,4.7,"Niedersachsen ",90,10.5167,52.1667,"Niedersächsische Börden ","Groß Stöckheim",94
8614,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,117.453681945801,92,30.2910404205322,12.8040222167969,3.08884086608887,"Niedersachsen ",80,10.55,52.1667,"Nördliches Harzvorland","Wolfenbüttel (Ph) ",112
8614,2024,10,311,5,20240416,1,2024-04-16,2024,4,16,113.930625915527,88,42.959774017334,15.8304977416992,6.28884086608887,"Niedersachsen ",80,10.55,52.1667,"Nördliches Harzvorland","Wolfenbüttel (Ph) ",106
8614,2025,1,311,5,20250419,1,2025-04-19,2025,4,19,148.174041748047,65,13.1115922927856,17.2304977416992,4.64442024230957,"Niedersachsen ",80,10.55,52.1667,"Nördliches Harzvorland","Wolfenbüttel (Ph) ",109
8616,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,123.238571166992,97,55.6178855895996,13,3.5,"Niedersachsen ",5,8.2,53.15,"Ostfriesisch-Oldenburgische Geest ","Oldenburg/Oldenb.-Haarentor ",112
8616,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,103.201057434082,101,80.8880844116211,14.8,6.4,"Niedersachsen ",5,8.2,53.15,"Ostfriesisch-Oldenburgische Geest ","Oldenburg/Oldenb.-Haarentor ",98
8623,2023,10,311,5,20230424,1,2023-04-24,2023,4,24,121.349273681641,98,68.1220855712891,12.7999794006348,3.6,"Niedersachsen ",8,7.9053,53.2452,"Ostfriesisch-Oldenburgische Geest ","Westerstede (Ph)",114
8623,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,103.073364257812,102,99.1222915649414,14.4999801635742,6.5,"Niedersachsen ",8,7.9053,53.2452,"Ostfriesisch-Oldenburgische Geest ","Westerstede (Ph)",97
8631,2023,10,311,5,20230430,1,2023-04-30,2023,4,30,121.815063476562,98,64.6325912475586,12.9663543701172,3.46505355834961,"Niedersachsen ",10,7.9833,53.2,"Ostfriesisch-Oldenburgische Geest ","Rostrup ",120
8631,2024,10,311,5,20240408,1,2024-04-08,2024,4,8,102.480499267578,101,95.1413116455078,14.5840744018555,6.5,"Niedersachsen ",10,7.9833,53.2,"Ostfriesisch-Oldenburgische Geest ","Rostrup ",98
8640,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,104.112800598145,101,81.993293762207,14.8993804931641,6.49938125610352,"Niedersachsen ",8,7.8667,53.0333,"Ostfriesisch-Oldenburgische Geest ","Friesoythe (Ph) ",97
8640,2025,1,311,5,20250405,1,2025-04-05,2025,4,5,141.18684387207,68,21.0061893463135,16.8993804931641,4.19938087463379,"Niedersachsen ",8,7.8667,53.0333,"Ostfriesisch-Oldenburgische Geest ","Friesoythe (Ph) ",95
8652,2023,10,311,5,20230421,1,2023-04-21,2023,4,21,124.584594726562,98,54,11.6,4.9,"Niedersachsen ",3,7.9333,53.6833,"Ems-Weser-Marsch","Grimmens",111
8652,2024,10,311,5,20240410,1,2024-04-10,2024,4,10,107.574409484863,102,90,13.5,6.7,"Niedersachsen ",3,7.9333,53.6833,"Ems-Weser-Marsch","Grimmens",100
8666,2023,10,311,5,20230420,1,2023-04-20,2023,4,20,121.032417297363,98,64.8435668945312,12.2312866210937,4.18435668945312,"Niedersachsen ",8,7.9833,53.4167,"Ostfriesisch-Oldenburgische Geest ","Zetel ",110
8666,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,105.34693145752,102,91.7916564941406,13.9312866210938,6.6,"Niedersachsen ",8,7.9833,53.4167,"Ostfriesisch-Oldenburgische Geest ","Zetel ",96
8666,2025,1,311,5,20250414,1,2025-04-14,2025,4,14,139.689956665039,68,19,15.0260955810547,5.38435668945313,"Niedersachsen ",8,7.9833,53.4167,"Ostfriesisch-Oldenburgische Geest ","Zetel ",104
8670,2023,10,311,5,20230423,1,2023-04-23,2023,4,23,125.209831237793,96,52.9863014221191,13.0965454101562,3.3965446472168,"Niedersachsen ",5,8.5333,53.1,"Ems-Hunte-Geest ","Bookholzberg",113
8670,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,105.86661529541,100,73.0350341796875,14.8930419921875,6.2965446472168,"Niedersachsen ",5,8.5333,53.1,"Ems-Hunte-Geest ","Bookholzberg",95
8670,2025,1,311,5,20250414,1,2025-04-14,2025,4,14,139.115615844727,67,22.0482501983643,16.6930419921875,4.4965446472168,"Niedersachsen ",5,8.5333,53.1,"Ems-Hunte-Geest ","Bookholzberg",104
8675,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,124.127494812012,97,49.1342811584473,13.1,3.33962135314941,"Niedersachsen ",15,8.1667,53.0667,"Ems-Hunte-Geest ","Oberlethe ",115
8675,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,103.137641906738,101,77,14.9,6.33962135314941,"Niedersachsen ",15,8.1667,53.0667,"Ems-Hunte-Geest ","Oberlethe ",103
8683,2023,10,311,5,20230422,1,2023-04-22,2023,4,22,123.508308410645,96.4018859863281,46,13.3,3.3,"Niedersachsen ",50,8.2333,52.6667,"Dümmer-Geestniederung ","Lohne/Oldenb. ",112
8683,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,103.492584228516,100,80,15.1,6.38265686035156,"Niedersachsen ",50,8.2333,52.6667,"Dümmer-Geestniederung ","Lohne/Oldenb. ",95
8689,2023,10,311,5,20230425,1,2023-04-25,2023,4,25,123.933647155762,96,53,13,3.5,"Niedersachsen ",1,8.4833,53.1833,"Ems-Weser-Marsch","Berne ",115
8689,2024,10,311,5,20240409,1,2024-04-09,2024,4,9,105.77326965332,100.240737915039,74,14.8,6.3,"Niedersachsen ",1,8.4833,53.1833,"Ems-Weser-Marsch","Berne ",99
8691,2023,10,311,5,20230419,1,2023-04-19,2023,4,19,122.279235839844,97,61.1685180664062,12.7,3.7,"Niedersachsen ",3,8.4833,53.3333,"Ems-Weser-Marsch","Brake (Ph)",109
8691,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,103.934310913086,101,87.7527770996094,14.5,6.4,"Niedersachsen ",3,8.4833,53.3333,"Ems-Weser-Marsch","Brake (Ph)",95
8723,2023,10,311,5,20230417,1,2023-04-17,2023,4,17,116.520820617676,97,63.3335456848145,14.2141326904297,4.39116554260254,"Nordrhein-Westfalen ",35,6.6,51.3833,"Niederrheinisches Tiefland","Krefeld-Traar ",107
8723,2024,10,311,5,20240412,1,2024-04-12,2024,4,12,107.408279418945,98,68.6695938110352,15.9722564697266,7.2746452331543,"Nordrhein-Westfalen ",35,6.6,51.3833,"Niederrheinisches Tiefland","Krefeld-Traar ",102
8725,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,109.732704162598,99,105.862228393555,12.9187606811523,3.32974891662598,"Nordrhein-Westfalen ",249,7.15,51.1667,"Bergisch-Sauerländisches Gebirge","Remscheid-Reinshagen",121
8725,2024,10,311,5,20240405,1,2024-04-05,2024,4,5,98.6475219726562,99.9577941894531,123.269599914551,14.9187606811523,5.92974891662598,"Nordrhein-Westfalen ",249,7.15,51.1667,"Bergisch-Sauerländisches Gebirge","Remscheid-Reinshagen",95
8752,2023,10,311,5,20230421,1,2023-04-21,2023,4,21,117.516510009766,96.0844345092773,55.8544120788574,14.1769638061523,4.27696342468262,"Nordrhein-Westfalen ",50,6.6667,51.15,"Niederrheinisches Tiefland","Holzheim",111
8752,2024,10,311,5,20240422,1,2024-04-22,2024,4,22,106.119445800781,97.0844345092773,80,15.9769638061523,6.97696304321289,"Nordrhein-Westfalen ",50,6.6667,51.15,"Niederrheinisches Tiefland","Holzheim",112
8759,2023,10,311,5,20230426,1,2023-04-26,2023,4,26,116.624366760254,97,63.8937034606934,14.1,4.3,"Nordrhein-Westfalen ",50,6.2,51.2833,"Niederrheinisches Tiefland","Bracht (Ph) ",116
8759,2024,10,311,5,20240420,1,2024-04-20,2024,4,20,108.50122833252,99,74.0616912841797,15.8,7.1,"Nordrhein-Westfalen ",50,6.2,51.2833,"Niederrheinisches Tiefland","Bracht (Ph) ",110
8772,2023,10,311,5,20230424,1,2023-04-24,2023,4,24,117.055183410645,98,71.6608810424805,14.0093200683594,4.19768409729004,"Nordrhein-Westfalen ",30,6.1667,51.7,"Niederrheinisches Tiefland","Pfalzdorf ",114
8772,2024,10,311,5,20240414,1,2024-04-14,2024,4,14,113.992263793945,100,82.5782012939453,15.7093200683594,6.79768371582031,"Nordrhein-Westfalen ",30,6.1667,51.7,"Niederrheinisches Tiefland","Pfalzdorf ",104
8779,2023,10,311,5,20230409,1,2023-04-09,2023,4,9,116.680282592773,98,73.8767395019531,14.1047088623047,4.20567855834961,"Nordrhein-Westfalen ",30,6.2667,51.6667,"Niederrheinisches Tiefland","Uedem ",99
8779,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,113.138938903809,100,78.7728576660156,15.8047088623047,7.00470962524414,"Nordrhein-Westfalen ",30,6.2667,51.6667,"Niederrheinisches Tiefland","Uedem ",97
8788,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,114.235168457031,96,64.2074661254883,14.1063507080078,4.47054710388184,"Nordrhein-Westfalen ",50,6.95,51.1,"Niederrheinische Bucht","Langenfeld/Rheinl.",118
8788,2024,10,311,5,20240404,1,2024-04-04,2024,4,4,101.064575195312,97,84.545524597168,16.0063507080078,7.06855010986328,"Nordrhein-Westfalen ",50,6.95,51.1,"Niederrheinische Bucht","Langenfeld/Rheinl.",94
8788,2025,1,311,5,20250321,1,2025-03-21,2025,3,21,141.929107666016,67,64.2945251464844,18.3063507080078,5.7,"Nordrhein-Westfalen ",50,6.95,51.1,"Niederrheinische Bucht","Langenfeld/Rheinl.",80
8810,2023,10,311,5,20230417,1,2023-04-17,2023,4,17,116.347526550293,97,72.2645797729492,14.2,4.5,"Nordrhein-Westfalen ",25,6.4,51.5167,"Niederrheinisches Tiefland","Issum-Vrasselt",107
8810,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,110.626182556152,99,67.9651565551758,15.8872314453125,7.3,"Nordrhein-Westfalen ",25,6.4,51.5167,"Niederrheinisches Tiefland","Issum-Vrasselt",96
8823,2023,10,311,5,20230406,1,2023-04-06,2023,4,6,115.581321716309,97,70,14.0968109130859,4.5,"Nordrhein-Westfalen ",20,6.5333,51.6167,"Niederrheinisches Tiefland","Menzelen",96
8823,2024,10,311,5,20240322,1,2024-03-22,2024,3,22,110.434440612793,99,79.8156814575195,15.8968109130859,7.3,"Nordrhein-Westfalen ",20,6.5333,51.6167,"Niederrheinisches Tiefland","Menzelen",81
8844,2024,10,311,5,20240325,1,2024-03-25,2024,3,25,101.229217529297,94.798828125,64.4748611450195,16.3049560546875,6.60911102294922,"Nordrhein-Westfalen ",130,7.2,50.65,"Mittelrheingebiet ","Bonn-Rodderberg ",84
8844,2025,1,311,5,20250401,1,2025-04-01,2025,4,1,138.586761474609,67,42.047248840332,18.273974609375,5.34009246826172,"Nordrhein-Westfalen ",130,7.2,50.65,"Mittelrheingebiet ","Bonn-Rodderberg ",91
8858,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,107.933219909668,103.19303894043,55.5100975036621,10.9467247009277,2.38357200622559,"Nordrhein-Westfalen ",460,6.8167,50.5167,"Osteifel","Münstereifel, Bad-Mahlberg",121
8872,2024,10,311,5,20240407,1,2024-04-07,2024,4,7,95.3117294311523,99.4450912475586,127.967132568359,14.2837387084961,5.51932678222656,"Nordrhein-Westfalen ",300,7.6167,51.0333,"Bergisch-Sauerländisches Gebirge","Dümmlinghausen",97
8892,2023,10,311,5,20230404,1,2023-04-04,2023,4,4,110.308334350586,97.1730880737305,80.2675018310547,13.5535736083984,4.03389663696289,"Nordrhein-Westfalen ",90,7.1333,51,"Bergisch-Sauerländisches Gebirge","Bergisch Gladbach ",94
8892,2024,10,311,5,20240322,1,2024-03-22,2024,3,22,97.6467895507812,96.8031311035156,98.8980865478516,15.4535736083984,6.43389663696289,"Nordrhein-Westfalen ",90,7.1333,51,"Bergisch-Sauerländisches Gebirge","Bergisch Gladbach ",81
8892,2025,1,311,5,20250410,1,2025-04-10,2025,4,10,140.802932739258,68,62.2674980163574,17.7535736083984,4.85710983276367,"Nordrhein-Westfalen ",90,7.1333,51,"Bergisch-Sauerländisches Gebirge","Bergisch Gladbach ",100
8906,2023,10,311,5,20230411,1,2023-04-11,2023,4,11,107.234535217285,99,107.164764404297,12.5789436340332,3.42409706115723,"Nordrhein-Westfalen ",180,7.3167,51.0667,"Bergisch-Sauerländisches Gebirge","Junkermühle ",101
8906,2024,10,311,5,20240430,1,2024-04-30,2024,4,30,95.8350219726562,99,136.36930847168,14.6573547363281,5.85026664733887,"Nordrhein-Westfalen ",180,7.3167,51.0667,"Bergisch-Sauerländisches Gebirge","Junkermühle ",120
8914,2023,10,311,5,20230420,1,2023-04-20,2023,4,20,109.047241210938,97,67.0954513549805,13.6778427124023,4.18892135620117,"Nordrhein-Westfalen ",72,7.2631,50.7632,"Niederrheinische Bucht","Hennef (Ph) ",110
8914,2024,10,311,5,20240402,1,2024-04-02,2024,4,2,97.1741180419922,96,78.915283203125,15.7778427124023,6.48892135620117,"Nordrhein-Westfalen ",72,7.2631,50.7632,"Niederrheinische Bucht","Hennef (Ph) ",92
8917,2023,10,311,5,20230501,1,2023-05-01,2023,5,1,107.785842895508,98.054069519043,87.7914962768555,13.4153732299805,3.57699356079102,"Nordrhein-Westfalen ",210,7.4,50.9,"Bergisch-Sauerländisches Gebirge","Much",121
8917,2024,10,311,5,20240413,1,2024-04-13,2024,4,13,96.1201477050781,97.2195281982422,105.18724822998,15.4153732299805,5.97699356079102,"Nordrhein-Westfalen ",210,7.4,50.9,"Bergisch-Sauerländisches Gebirge","Much",103
8920,2023,10,311,5,20230429,1,2023-04-29,2023,4,29,108.089332580566,98.8354263305664,72.6507263183594,12.9817199707031,3.60003776550293,"Nordrhein-Westfalen ",225,7.3833,50.7167,"Westerwald","Wasserhess",119
8920,2024,10,311,5,20240406,1,2024-04-06,2024,4,6,97.9525375366211,97.0829467773438,84.9992446899414,15.0817199707031,5.80003776550293,"Nordrhein-Westfalen ",225,7.3833,50.7167,"Westerwald","Wasserhess",96
8932,2023,10,311,5,20230419,1,2023-04-19,2023,4,19,113.270629882812,98.2138214111328,55.1097259521484,13.3144515991211,3.87861289978027,"Nordrhein-Westfalen ",140,6.2667,50.8167,"Niederrheinische Bucht","Eschweiler (Ph) ",109
8932,2024,10,311,5,20240328,1,2024-03-28,2024,3,28,108.556129455566,98.7337646484375,94.5382614135742,15.3144515991211,6.6150016784668,"Nordrhein-Westfalen ",140,6.2667,50.8167,"Niederrheinische Bucht","Eschweiler (Ph) ",87
8934,2023,10,311,5,20230416,1,2023-04-16,2023,4,16,112.856658935547,99,57.4824905395508,12.9,3.8,"Nordrhein-Westfalen ",180,6.2,50.7833,"Vennvorland ","Schwarzenbruch",106
8940,2023,10,311,5,20230428,1,2023-04-28,2023,4,28,113.120185852051,98,49.9546127319336,13.4938369750977,4.08908309936523,"Nordrhein-Westfalen ",135,6.4167,50.8,"Niederrheinische Bucht","Schlich (Ph)",118
